post_id,post_name,post_author,post_date,post_type,post_status,post_tags,post_title,post_content,post_category,numagencia,destacado,antiguedad,"Tipo oferta",keypromo,opcioncompra,latitud,altitud,aseos,banyos,carpinteria,carpinext,comunidadincluida,tbano,tcocina,tfachada,tpostigo,tinterior,distmar,conservacion,habdobles,habitaciones,m_cons,m_parcela,m_uties,m_cocina,m_comedor,m_terraza,numplanta,orientacion,salon,suelo,precioinmo,precioalq,ref,accion,ciudad,cp,zona,adaptadominus,airecentral,aire_con,alarma,alarmaincendio,alarmarobo,arma_empo,ascensor,balcon,bar,barbacoa,cajafuerte,calefacentral,calefaccion,chimenea,cocina_inde,descalcificador,diafano,electro,esquina,galeria,plaza_gara,garajedoble,gasciudad,gimnasio,habjuegos,hidromasaje,jacuzzi,lavanderia,linea_tlf,luminoso,muebles,ojobuey,parking,patio,piscina_com,piscina_prop,preinstaacc,primera_line,puerta_blin,satelite,sauna,solarium,sotano,tv,terraza,terrazaacris,todoext,trastero,urbanizacion,vestuarios,video_port,vistasalmar,energialetra,energiarecibido,descrip1,titulo1,titulo2,descrip2,numfotos,foto1,foto2
3385046,"CASA EN VENTA DE PLANTA BAJA EN TORRUELLA DE BAIX",editor@davidberruezo.com,,post,publish,Casa,"CASA EN VENTA DE PLANTA BAJA EN TORRUELLA DE BAIX","Casa en venta de planta baja en Sant Fruitós de Bages zona de Torruella de Baix de 72m. Con cocina, comedor, una habitación doble, dos habitaciones individuales, un baño, lavadero, trastero y terraza de 10m2.  Depósito de gasoil de 1000l.  Contadores dados de alta. Casa en zona tranquila bien comunicada, necesita algunos arreglos pero es una buena oportunidad.~~OPORTUNIDAD CASA EN PLANTA BAJA!",Casa,3377,0,1961,Casa,0,41.758869,41.758869,1.8966302000000042,0,1,,,0,,,,,"3 dormitorios, comedor con recibidor, cocina office y baño todo reformado hace 5 años.~Carpintería exterior de aluminio.~Patio interior, calefacción de Gasoil~La casa está semi reformada pero tiene mucha humedad.~medidas aproimadas 13 ml de fondo x 5 ml de ancho~Cambio de precio hablado con propietario, pendiente confirmación correo.",0,"Buen estado",1,2,72,0,62,4,16,10,1,,0,,65000,0,AM01067,Vender,"Sant Fruitos de Bages",08272,"Torruella de Baix",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,G,2,"Casa en venta de planta baja en Sant Fruitós de Bages zona de Torruella de Baix de 72m. Con cocina, comedor, una habitación doble, dos habitaciones individuales, un baño, lavadero, trastero y terraza de 10m2.  Depósito de gasoil de 1000l.  Contadores dados de alta. Casa en zona tranquila bien comunicada, necesita algunos arreglos pero es una buena oportunidad.~~OPORTUNIDAD CASA EN PLANTA BAJA!","CASA EN VENTA DE PLANTA BAJA EN TORRUELLA DE BAIX",,,10,https://fotos5.apinmo.com/3377/3385046/2-1.jpg,https://fotos5.apinmo.com/3377/3385046/2-2.jpg
3417602,"PISO EN VENTA EN NAVAS DE 3 HABITACIONES",editor@davidberruezo.com,,post,publish,Piso,"PISO EN VENTA EN NAVAS DE 3 HABITACIONES","Piso seminuevo en venta en Navas zona campo de fútbol de 71 m., con cocina office, comedor, 2 habitaciones dobles,  una habitación individual, 2 baños, lavadero, 3 balcones y trastero. Contadores de agua y gas dados de alta. Todo amueblado.~~~IDEAL PARA ENTRAR A VIVIR!~",Piso,3377,0,2007,Piso,0,41.896062,41.896062,1.8763298000000077,0,2,,,0,,,,,"AIRE ACONDICIONADO EN EL COMEDOR, PISO SEMINUEVO. TODO AMUEBLADO.~2 habitaciones dobles (una suite)",0,"Semi nuevo",2,1,80,0,71,8,22,0,0,,0,,111000,0,AM01065,Vender,Navas,08660,"zona deportiva",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,G,2,"Piso seminuevo en venta en Navas zona campo de fútbol de 71 m., con cocina office, comedor, 2 habitaciones dobles,  una habitación individual, 2 baños, lavadero, 3 balcones y trastero. Contadores de agua y gas dados de alta. Todo amueblado.~~~IDEAL PARA ENTRAR A VIVIR!~","PISO EN VENTA EN NAVAS DE 3 HABITACIONES",,,6,https://fotos5.apinmo.com/3377/3417602/2-1.jpg,https://fotos5.apinmo.com/3377/3417602/2-2.jpg
3417966,"PISO EN VENTA EN MANRESA ZONA OMS I DE PRAT",editor@davidberruezo.com,,post,publish,Piso,"PISO EN VENTA EN MANRESA ZONA OMS I DE PRAT","Piso en venta en Manresa zona Oms i de Prat de 68 m., con cocina, comedor,  una habitación doble, 2 habitaciones individuales y un baño. Situado cerca de colegios y del hospital.~~OPORTUNIDAD PISO ECONÓMICO!~",Piso,3377,0,1968,Piso,0,41.72265109010356,41.72265109010356,1.835768222808838,0,1,,,0,,,,,"LOS MUEBLES DE LA COCINA ESTAN ROTOS",0,"De origen",1,2,68,0,59,6,15,0,0,,0,,40000,0,AM01066,Vender,Manresa,08240,"Oms i de Prat",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,2,"Piso en venta en Manresa zona Oms i de Prat de 68 m., con cocina, comedor,  una habitación doble, 2 habitaciones individuales y un baño. Situado cerca de colegios y del hospital.~~OPORTUNIDAD PISO ECONÓMICO!~","PISO EN VENTA EN MANRESA ZONA OMS I DE PRAT",,,9,https://fotos5.apinmo.com/3377/3417966/2-1.jpg,https://fotos5.apinmo.com/3377/3417966/2-2.jpg
3418760,"LOCAL EN ALQUILER ZONA POBLE NOU DE MANRESA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL EN ALQUILER ZONA POBLE NOU DE MANRESA","Local comercial en alquiler en Manresa zona Poble Nou de 229 m2 construidos. Planta baja de 156m2 con una terraza y planta superior de 46m2. Para obrar según la actividad para la que se alquile.~~LOCAL CERCA DEL CENTRO PARA ALQUILAR!~","Local comercial",3377,0,0,"Local comercial",0,41.7329277,41.7329277,1.8259560999999849,0,0,,,0,,,,,"Está todo por obrar. Son dos plantas:~P.Inferior :156,47m2~P.Superior: 46,65m2~Terrat: 26,38m2~~ALQUILER: 400€ + IVA~FIANZA: 2 MESES~HONORARIOS: PROPIETARIO Y INQUILINO~GASTOS ALQUILER CONSULTAR CON EL PROPIETARIO~~POSIBILIDAD DE PARKING DE ALQUILER",0,"Para reformar",0,0,229,0,205,0,0,26,2,,0,,0,400,AM01183,Alquilar,Manresa,08240,"Poble Nou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,2,"Local comercial en alquiler en Manresa zona Poble Nou de 229 m2 construidos. Planta baja de 156m2 con una terraza y planta superior de 46m2. Para obrar según la actividad para la que se alquile.~~LOCAL CERCA DEL CENTRO PARA ALQUILAR!~","LOCAL EN ALQUILER ZONA POBLE NOU DE MANRESA",,,5,https://fotos5.apinmo.com/3377/3418760/5-1.jpg,https://fotos5.apinmo.com/3377/3418760/5-2.jpg
3425019,"OPORTUNIDAD PISO EN VENTA EN MANRESA ZONA OMS I DE PRAT",editor@davidberruezo.com,,post,publish,Piso,"OPORTUNIDAD PISO EN VENTA EN MANRESA ZONA OMS I DE PRAT","Piso en venta en Manresa zona Oms i de Prat de 86 m., con cocina, comedor, una habitación doble con salida a balcón, 2 habitaciones individuales, dos balcones y lavadero. ~~PISO ECONÓMICO EN VENTA!~",Piso,3377,1,1972,Piso,0,41.72213859292662,41.72213859292662,1.8327641487121582,0,1,,,0,,,,,"Un balcón en la habitación de matrimonio y otro en el comedor.~~TENEMOS LLAVES",0,"Buen estado",1,2,86,0,74,4,16,0,0,,0,,45000,0,AM01069,Vender,Manresa,08240,"Oms i de Prat",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,2,"Piso en venta en Manresa zona Oms i de Prat de 86 m., con cocina, comedor, una habitación doble con salida a balcón, 2 habitaciones individuales, dos balcones y lavadero. ~~PISO ECONÓMICO EN VENTA!~","OPORTUNIDAD PISO EN VENTA EN MANRESA ZONA OMS I DE PRAT",,,11,https://fotos5.apinmo.com/3377/3425019/3-1.jpg,https://fotos5.apinmo.com/3377/3425019/3-2.jpg
3428631,"PISO REFORMADO EN VENTA EN SANT FRUITOS DE BAGES CON INQUILINO",editor@davidberruezo.com,,post,publish,Piso,"PISO REFORMADO EN VENTA EN SANT FRUITOS DE BAGES CON INQUILINO","Piso reformado en venta en Sant Fruitos de Bages zona Carretera de Vic de 89 m. con comedor,  una habitación doble, una habitación individual,  un baño con bañera y balcón. Contadores dados de alta.~~ACTUALMENTE ALQUILADO POR 350 € AL MES. SE VENDE CON INQUILINO!~~OPORTUNIDAD PISO ECONÓMICO!",Piso,3377,0,1900,Piso,0,41.7519292,41.7519292,1.877278199999978,0,1,,,0,,,,,"Piso de unos 89 m2 y 100 años de antigüedad~Entrada estrecha rehabilitada~Luminoso, da delante y detras. Da a plaza amplia por la parte frontal~1er piso con balconcito~Piso totalmente reformado, está todo muy bien, lo peor es la escalera que está un poco dejada. ~Luces regulables en el comedor.~~SE VENDE CON INQUILINO, ACTUALMENTE PAGA 350 € MENSUALES DE ALQUILER CON LOS GASTOS DE IBI , COMUNIDAD Y BASURAS INCLUIDOS, LO TENEMOS EN EXCLUSIVA, VISITAS MUY SELECCIONADAS DE INVERSORES. PARA VISITAS LLAMAR AL INQUILINO  JUAN JOSE DEL AGUILA TEL.684211448",0,Reformado,1,1,89,0,77,0,20,0,1,,0,,49900,0,AM01079,Vender,"Sant Fruitos de Bages",08272,"Carretera de Vic",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,E,1,"Piso reformado en venta en Sant Fruitos de Bages zona Carretera de Vic de 89 m. con comedor,  una habitación doble, una habitación individual,  un baño con bañera y balcón. Contadores dados de alta.~~ACTUALMENTE ALQUILADO POR 350 € AL MES. SE VENDE CON INQUILINO!~~OPORTUNIDAD PISO ECONÓMICO!","PISO REFORMADO EN VENTA EN SANT FRUITOS DE BAGES CON INQUILINO",,,11,https://fotos5.apinmo.com/3377/3428631/2-1.jpg,https://fotos5.apinmo.com/3377/3428631/2-2.jpg
3429325,"CASA ADOSADA EN VENTA MUY AMPLIA EN AVINYÓ",editor@davidberruezo.com,,post,publish,Casa,"CASA ADOSADA EN VENTA MUY AMPLIA EN AVINYÓ","Casa reformada en venta en Avinyo de 220 m. Sótano con una bodega. P.B. con recibidor, pozo de agua y distribuidor. P. 1 con el comedor con salida a balcón, 2 habitaciones dobles y una individual, cocina, lavadero, baño y terraza con trastero. P. 2 con estudio, 2 habitaciones dobles y trastero que se puede convertir en habitación. P. 3  con golfas. Contadores dados de alta. Posibilidad de alquiler con opción a compra.~~CASA IDEAL FAMILIAS!",Casa,3377,0,1995,Casa,0,41.86228,41.86228,1.9699699999999893,0,1,,,0,,,,,"SOTANO: 24m2 construidos- bodega de 18m~P.B.  79m2 construidos - Recibidor, pozo de agua y entrada (distribuidor) 18m~P. 1  104m2 construidos- Comedor con salida a balcón, 2 habitaciones dobles y una individual (salida a balcón desde la doble), cocina, lavadero, baño y terraza con trastero de 22m constr.~P. 2  37m2 construidos - Estudio, 2 habitaciones dobles y trasteros que se puede convertir en habitaciones pero no están reformados~P. 3  Golfas de 16m~Las bigas son de madera y la casa de piedra, es bastante chula.~~Hay posibilidad de hacer un alquiler con opción a compra pero en todo caso se negociarían las condiciones.~Hipoteca pendiente 115000 La Caixa~Venden porque se separan",0,Reformado,4,1,220,0,191,8,18,30,4,,0,,167000,0,AM01072,Vender,Avinyo,08279,Centre,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,G,2,"Casa reformada en venta en Avinyo de 220 m. Sótano con una bodega. P.B. con recibidor, pozo de agua y distribuidor. P. 1 con el comedor con salida a balcón, 2 habitaciones dobles y una individual, cocina, lavadero, baño y terraza con trastero. P. 2 con estudio, 2 habitaciones dobles y trastero que se puede convertir en habitación. P. 3  con golfas. Contadores dados de alta. Posibilidad de alquiler con opción a compra.~~CASA IDEAL FAMILIAS!","CASA ADOSADA EN VENTA MUY AMPLIA EN AVINYÓ",,,20,https://fotos5.apinmo.com/3377/3429325/2-1.jpg,https://fotos5.apinmo.com/3377/3429325/2-2.jpg
3484152,"LOCAL EN ALQUILER CON DESPACHO ZONA PL. MALLORCA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL EN ALQUILER CON DESPACHO ZONA PL. MALLORCA","Local en alquiler en  Manresa zona Plaça Mallorca de 200 m., con una sala de 45m2, oficina de 35m2 con muebles y aire acondicionado y un baño. Puerta automática y puerta pequeña blindada.~","Local comercial",3377,0,1979,"Local comercial",0,41.733451,41.733451,1.833409999999958,1,0,,,0,,,,,"Sala de unos 45m2, techo de placas, pre-instalación de aire acondicionado, oficina de 35m2 aprox. toda amueblada con aire acondicionado.~Puerta de garaje automática y puerta pequeña blindada.~ALQUILER: 550€ + IVA~FIANZA: 2 MESES~GASTOS INQUILINO:  GUAL, IBI Y BASURAS~AGUA: HAY QUE DAR DE ALTA~El propietario es constructor, puede hacer obras si es necesario.~HONORARIOS: 1 MES PROPIETARIO, 1 MES INQUILINO",0,"Buen estado",0,0,200,0,175,0,0,0,0,,0,,0,550,AM01088,Alquilar,Manresa,08240,"Plaça Mallorca",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,G,2,"Local en alquiler en  Manresa zona Plaça Mallorca de 200 m., con una sala de 45m2, oficina de 35m2 con muebles y aire acondicionado y un baño. Puerta automática y puerta pequeña blindada.~","LOCAL EN ALQUILER CON DESPACHO ZONA PL. MALLORCA",,,7,https://fotos5.apinmo.com/3377/3484152/2-1.jpg,https://fotos5.apinmo.com/3377/3484152/2-2.jpg
3504816,"PISO EN VENTA EN MANRESA AMUEBLADO",editor@davidberruezo.com,,post,publish,Piso,"PISO EN VENTA EN MANRESA AMUEBLADO","Piso en venta en Manresa zona Plaça Mallorca de 74 m., con comedor, cocina office, 2 habitaciones dobles,  una habitación individual,  un baño, lavadero y balcón. Piso amueblado, muy bien conservado y con los contadores dados de alta.~~OPORTUNIDAD PISO EN VENTA AMUEBLADO!~",Piso,3377,0,1970,Piso,0,41.7333297,41.7333297,1.8339767999999594,0,1,,,0,,,,,"Piso de origen pero conservado.~Recibidor de 3m",0,"Buen estado",2,1,74,0,64,9,15,0,0,,0,,73900,0,AM01091,Vender,Manresa,08240,"Plaça Mallorca",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,2,"Piso en venta en Manresa zona Plaça Mallorca de 74 m., con comedor, cocina office, 2 habitaciones dobles,  una habitación individual,  un baño, lavadero y balcón. Piso amueblado, muy bien conservado y con los contadores dados de alta.~~OPORTUNIDAD PISO EN VENTA AMUEBLADO!~","PISO EN VENTA EN MANRESA AMUEBLADO",,,9,https://fotos5.apinmo.com/3377/3504816/2-1.jpg,https://fotos5.apinmo.com/3377/3504816/2-2.jpg
3574697,"LOCAL COMERCIAL EN VENTA O ALQUILER ZONA PL MALLORCA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL COMERCIAL EN VENTA O ALQUILER ZONA PL MALLORCA","Local comercial en Manresa zona Plaça Mallorca de 60 m2. de superficie. Totalmente diáfano y por obrar con pre-instalación de agua y luz. Opción de venta o alquiler.~~OPORTUNIDAD LOCAL EN VENTA O ALQUILER!","Local comercial",3377,0,2009,"Local comercial",0,41.7344895,41.7344895,1.8334475000000339,0,0,,,0,,,,,"LOCAL POR OBRAR. SE TIENE QUE HACER TODO, NO TIENE NI AGUA NI LUZ, SOLO LA PRE-INSTALACIÓN.~~ALQUILER: 400€  - 2 MESE DE FIANZA  - HONORARIOS: PROPIETARIO Y INQUILINO - ESTÁ POR OBRAR, CARENCIA A NEGOCIAR~VENTA: 60000€",0,"Semi nuevo",0,0,60,0,0,0,0,0,0,,0,,65000,300,AM01115,"Vender o Alquilar",Manresa,08240,"Plaça Mallorca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Local comercial en Manresa zona Plaça Mallorca de 60 m2. de superficie. Totalmente diáfano y por obrar con pre-instalación de agua y luz. Opción de venta o alquiler.~~OPORTUNIDAD LOCAL EN VENTA O ALQUILER!","LOCAL COMERCIAL EN VENTA O ALQUILER ZONA PL MALLORCA",,,1,https://fotos5.apinmo.com/3377/3574697/1-1.jpg,
3575221,"TRASPASO CAFETERIA EN EL CENTRO DE MANRESA",editor@davidberruezo.com,,post,publish,Bar,"TRASPASO CAFETERIA EN EL CENTRO DE MANRESA","Cafeteria en pleno centro de Manresa en funcionamiento , 200 m2 con dos baños, uno adaptado para minusválidos, cocina completamente equipada, almacén de 100m2, aire acondicionado y con licencia para terraza para todo el año. ~~OPORTUNIDAD PARA TENER TU PROPIO NEGOCIO!~~",Bar,3377,0,1910,Bar,0,41.72584,41.72584,1.8233609000000115,1,1,,,0,,,,,"Local totalmente acondicionado como cafeteria-bar, licencia en vigor. Deja toda la maquinaria.~Precio traspaso 150000€  NEGOCIABLE~Alquiler  2270€ IVA INCLUIDO (BASURAS Y IBI INCLUIDO)~~Licencia de terraza para todo el año.~Se traspasa el local, no incluye ningún tipo de sociedad.~Cafetería 100m2~Almacén 100m2~Incluye hornos de pizza, neveras, cafeteras, tpv...todo~Es la cafetería de Giovanni",0,"Buen estado",0,0,200,0,170,0,0,0,0,,0,,96000,2270,AM01120,Traspasar,Manresa,08240,"Passeig de Pere III",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Cafeteria en pleno centro de Manresa en funcionamiento , 200 m2 con dos baños, uno adaptado para minusválidos, cocina completamente equipada, almacén de 100m2, aire acondicionado y con licencia para terraza para todo el año. ~~OPORTUNIDAD PARA TENER TU PROPIO NEGOCIO!~~","TRASPASO CAFETERIA EN EL CENTRO DE MANRESA",,,9,https://fotos5.apinmo.com/3377/3575221/3-1.jpg,https://fotos5.apinmo.com/3377/3575221/3-2.jpg
3612646,"AMPLIO LOCAL COMERCIAL EN ALQUILER EN CTRA DE VIC DE MANRESA",editor@davidberruezo.com,,post,publish,"Local comercial","AMPLIO LOCAL COMERCIAL EN ALQUILER EN CTRA DE VIC DE MANRESA","Local comercial en alquiler en Manresa zona Carretera de Vic de 632 m2 de superficie. Está distribuido con varias dependencias y despachos, una terraza de 41 m2 y  un baño. Equipado con aire acondicionado. Contadores dados de alta.~~AMPLIO LOCAL EN ALQUILER!~","Local comercial",3377,0,2005,"Local comercial",0,41.73221849999999,41.73221849999999,1.836447200000066,0,1,,,0,,,,,"Tiene diversas dependencias y despachos. Tiene instalación antiincendio.~Es el antiguo local de Febex, dentro del local hay un piso de muestra.~Instalaciones de luz todas hechas.  Armarios empotrados.~PRECIO ALQUILER 1300€~IBI, COMUNIDAD Y BASURAS A CARGO DEL INQUILINO~IBI 1800€/AÑO~COMUNIDAD 800€/AÑO APROX.~FIANZA  2MESES~HONORARIOS: 1 MES INQUILINO / 1 MES PROPIETARIO",0,"Semi nuevo",0,0,632,0,600,0,0,41,0,,0,,0,1300,AM01132,Alquilar,Manresa,08240,"Carretera de Vic",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,D,1,"Local comercial en alquiler en Manresa zona Carretera de Vic de 632 m2 de superficie. Está distribuido con varias dependencias y despachos, una terraza de 41 m2 y  un baño. Equipado con aire acondicionado. Contadores dados de alta.~~AMPLIO LOCAL EN ALQUILER!~","AMPLIO LOCAL COMERCIAL EN ALQUILER EN CTRA DE VIC DE MANRESA",,,17,https://fotos5.apinmo.com/3377/3612646/2-1.jpg,https://fotos5.apinmo.com/3377/3612646/2-2.jpg
3621536,"CASA SEMINUEVA EN VENTA EN RAJADELL",editor@davidberruezo.com,,post,publish,Casa,"CASA SEMINUEVA EN VENTA EN RAJADELL","Casa seminueva en venta en una urbanización de Rajadell  de 400 m2. de superficie y 11600 m. superficie del solar. P.B. con comedor de 50m2, cocina office, 4 habitaciones dobles, 2 baños y garaje. En la planta superior se encuentra un estudio con salida a terraza. Con persianas automáticas y todo en una misma planta. Contadores dados de alta.~~~FANTÁSTICA CASA EN VENTA TODO EN UNA PLANTA!",Casa,3377,0,2009,Casa,0,41.72933720214651,41.72933720214651,1.7809867858886719,0,2,,,0,,,,,"Está en el camino del Suaña, pasado el Suaña.~El consell comarcal del Bages da ayuda por vivir fuera del casco urbano, taxi gratis para ir a buscar a los niños al cole o comedor gratis.~Finca de más de 1 hectárea de terreno. Depósito de Gas-oil 1000L~P.B.  Cocina, comedor, 4 habitaciones, 2 baños, garaje~P.1.  Estudio con salida a terraza.~Persianas automáticas. La casa tiene fosa séptica.~Hay posibilidad de permuta por otras viviendas o ALQUILAR CON OPCIÓN A COMPRA con paga y señal a partir de 20000€ y un alquiler de 1500€-1600€ a máximo 5 años.~PRECIO NEGOCIABLE",0,"Semi nuevo",4,0,400,11600,347,28,50,40,0,,0,,445000,0,AM01128,Vender,Rajadell,08256,"A 5 KM MANRESA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,G,2,"Casa seminueva en venta en una urbanización de Rajadell  de 400 m2. de superficie y 11600 m. superficie del solar. P.B. con comedor de 50m2, cocina office, 4 habitaciones dobles, 2 baños y garaje. En la planta superior se encuentra un estudio con salida a terraza. Con persianas automáticas y todo en una misma planta. Contadores dados de alta.~~~FANTÁSTICA CASA EN VENTA TODO EN UNA PLANTA!","CASA SEMINUEVA EN VENTA EN RAJADELL",,,23,https://fotos5.apinmo.com/3377/3621536/2-1.jpg,https://fotos5.apinmo.com/3377/3621536/2-2.jpg
3624916,"EDIFICIO EN VENTA PARA REFORMAR EN MANRESA",editor@davidberruezo.com,,post,publish,Edificio,"EDIFICIO EN VENTA PARA REFORMAR EN MANRESA","Edificio en venta para reformar en Manresa zona Ayuntamiento, con 166 m2. de superficie y 44 m2 de solar. Se compone de un garaje en la planta baja de 44m2, y tres pisos de 44m2 cada uno.~~IDEAL CONSTRUCTORES!~",Edificio,3377,0,1849,Edificio,0,41.7228188,41.7228188,1.827783199999999,0,0,,,0,,,,,"P.B. Garaje de 44m2~P.1. 44m2~P.2. 44m2~P.3. 44m2~Edificio con bajos y tres pisos totalmente a reformar, es una herencia. Está cerca del ayuntamiento.~Habría que mirar  si se puede rehabilitar o se tendría que derrumbar.~NEGOCIABLE 7000€",0,"Para reformar",0,0,166,44,140,0,0,0,3,,0,,52000,0,AM01131,Vender,Manresa,08240,"Muralla del Carme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Edificio en venta para reformar en Manresa zona Ayuntamiento, con 166 m2. de superficie y 44 m2 de solar. Se compone de un garaje en la planta baja de 44m2, y tres pisos de 44m2 cada uno.~~IDEAL CONSTRUCTORES!~","EDIFICIO EN VENTA PARA REFORMAR EN MANRESA",,,8,https://fotos5.apinmo.com/3377/3624916/2-1.jpg,https://fotos5.apinmo.com/3377/3624916/2-2.jpg
3653170,"CASA CON TERRENO EN VENTA EN CASTELLBELL I EL VILAR",editor@davidberruezo.com,,post,publish,Chalet,"CASA CON TERRENO EN VENTA EN CASTELLBELL I EL VILAR","Casa con terreno seminueva en venta en Castellbell i el Vilar en la  zona Urb.Astarros de 400 m2 y 1100 m2 de superficie de parcela. Es una casa dividida en dos viviendas independientes ideal para familias. En la P.B. hay un comedor, una cocina office, baño con bañera, 2 habitaciones dobles y salida al terreno de la casa. La P.1 se dispone de cocina office, comedor, 3 habitaciones dobles y un baño con bañera. En el terreno hay una casita de verano de 16m2 con barbacoa y un huerto de unos 14m2. Contadores dados de alta.~~FANTÁSTICA CASA EN VENTA!~~",Chalet,3377,0,1995,Chalet,0,41.6157028,41.6157028,1.8726967999999715,0,2,,,0,,,,,"Es una casa dividida en dos viviendas independientes con dos accesos, es decir se puede vender como casa unifamiliar pero seria también ideal para 2 familias.~En la P.B. hay un comedor, una cocina office, baño con bañera, 2 habitaciones dobles y salida al terreno de la casa. La P.1 se dispone de cocina office, comedor, 3 habitaciones dobles y un baño con bañera. En el terreno hay una casita de verano de 16m2 con barbacoa y un huerto de unos 14m2.~Está afectada por la urbanización de las calles, tienen que pagar unos 36000€. El gasto de las calles seria parte del precio.~~Ellos buscan una casa que no dependan del coche, alrededor de Manresa.~No hay cloacas, hay fosa séptica.",0,"Semi nuevo",5,0,400,1100,347,15,35,0,0,,0,,310000,0,AM01137,Vender,"Castellbell i el Vilar",08296,URB.ASTARROS,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,G,2,"Casa con terreno seminueva en venta en Castellbell i el Vilar en la  zona Urb.Astarros de 400 m2 y 1100 m2 de superficie de parcela. Es una casa dividida en dos viviendas independientes ideal para familias. En la P.B. hay un comedor, una cocina office, baño con bañera, 2 habitaciones dobles y salida al terreno de la casa. La P.1 se dispone de cocina office, comedor, 3 habitaciones dobles y un baño con bañera. En el terreno hay una casita de verano de 16m2 con barbacoa y un huerto de unos 14m2. Contadores dados de alta.~~FANTÁSTICA CASA EN VENTA!~~","CASA CON TERRENO EN VENTA EN CASTELLBELL I EL VILAR",,,31,https://fotos5.apinmo.com/3377/3653170/2-1.jpg,https://fotos5.apinmo.com/3377/3653170/2-2.jpg
